"Jahr";"Monat";"Bundesland";"AvgTemp";"PrecipMM";"SunDuration"
1989;12;"Saarland";3.4;149.6;52.5
1989;12;"Sachsen";2.3;46.8;57.3
1989;12;"Sachsen.Anhalt";2.9;53.1;43.9
1989;12;"Thueringen.Sachsen.Anhalt";2.5;66.2;46.3
1989;12;"Thueringen";2.1;82.6;49.2
1989;12;"Deutschland";2.4;84.4;45.8
1990;1;"Brandenburg.Berlin";3.6;28.3;39.4
1990;1;"Brandenburg";3.6;28.2;39.6
1990;1;"Baden.Wuerttemberg";1.1;33.3;74.1
1990;1;"Bayern";-0.3;31.9;65.7
1990;1;"Hessen";2.5;48.2;20.4
1990;1;"Mecklenburg.Vorpommern";3.9;37.7;27.6
1990;1;"Niedersachsen";4.4;46.3;26.2
1990;1;"Niedersachsen.Hamburg.Bremen";4.5;46.3;26.1
1990;1;"Nordrhein.Westfalen";4.3;65.2;30.2
1990;1;"Rheinland.Pfalz";2.6;55.1;25.9
1990;1;"Schleswig.Holstein";4.4;73;18.1
1990;1;"Saarland";2.5;75;17.6
1990;1;"Sachsen";2.2;16.4;51.9
1990;1;"Sachsen.Anhalt";3.6;22.6;36.4
1990;1;"Thueringen.Sachsen.Anhalt";2.8;26.5;31.9
1990;1;"Thueringen";1.8;31.4;26.3
1990;1;"Deutschland";2.5;40.2;41.6
1990;2;"Brandenburg.Berlin";6.3;52.3;102.4
1990;2;"Brandenburg";6.3;51.9;102.5
1990;2;"Baden.Wuerttemberg";5.5;146.2;105.4
1990;2;"Bayern";4.2;124.5;111.6
1990;2;"Hessen";5.5;121.2;89.5
1990;2;"Mecklenburg.Vorpommern";6;48.4;95.4
1990;2;"Niedersachsen";6.7;91.5;90.1
1990;2;"Niedersachsen.Hamburg.Bremen";6.7;91.1;90.1
1990;2;"Nordrhein.Westfalen";6.9;125.4;91.5
1990;2;"Rheinland.Pfalz";5.9;124.2;99.9
1990;2;"Schleswig.Holstein";6.3;84.2;81.1
1990;2;"Saarland";6.3;151.7;97.6
1990;2;"Sachsen";5.9;53.8;109.9
1990;2;"Sachsen.Anhalt";6.5;57.1;101.1
1990;2;"Thueringen.Sachsen.Anhalt";5.9;68.8;96.9
1990;2;"Thueringen";5;83.6;91.5
1990;2;"Deutschland";5.7;100.1;99.3
1990;3;"Brandenburg.Berlin";7.6;22.4;120.6
1990;3;"Brandenburg";7.6;22.3;120.8
1990;3;"Baden.Wuerttemberg";6.5;34.5;159.5
1990;3;"Bayern";6.1;37.3;149.6
1990;3;"Hessen";6.9;27.9;132.9
1990;3;"Mecklenburg.Vorpommern";7;31.3;126.7
1990;3;"Niedersachsen";7.4;43.1;126.9
1990;3;"Niedersachsen.Hamburg.Bremen";7.4;43.5;126.8
1990;3;"Nordrhein.Westfalen";7.6;40.3;124
1990;3;"Rheinland.Pfalz";7.1;25.9;146.4
1990;3;"Schleswig.Holstein";6.8;55.6;133
1990;3;"Saarland";7.5;17.8;161.8
1990;3;"Sachsen";7;29.5;127.1
1990;3;"Sachsen.Anhalt";7.5;18.1;123.7
1990;3;"Thueringen.Sachsen.Anhalt";7;23.7;125.7
1990;3;"Thueringen";6.3;30.7;128.3
1990;3;"Deutschland";6.9;34.1;135.7
1990;4;"Brandenburg.Berlin";8.5;29.5;215.1
1990;4;"Brandenburg";8.5;29.6;215.1
1990;4;"Baden.Wuerttemberg";6.6;64.9;123.8
1990;4;"Bayern";6.4;75.3;134.8
1990;4;"Hessen";7.3;48.9;164.3
1990;4;"Mecklenburg.Vorpommern";7.9;27.9;220.9
1990;4;"Niedersachsen";8;45.3;197
1990;4;"Niedersachsen.Hamburg.Bremen";8;45.1;197.1
1990;4;"Nordrhein.Westfalen";7.9;48.5;189.9
1990;4;"Rheinland.Pfalz";7.5;48.2;156.4
1990;4;"Schleswig.Holstein";7.7;39.9;204.8
1990;4;"Saarland";7.7;46.6;156.3
1990;4;"Sachsen";7.3;62.4;187.3
1990;4;"Sachsen.Anhalt";8;39.1;193.3
1990;4;"Thueringen.Sachsen.Anhalt";7.4;44.1;174.5
1990;4;"Thueringen";6.7;50.3;150.9
1990;4;"Deutschland";7.4;52;172.7
1990;5;"Brandenburg.Berlin";14.6;20.1;304
1990;5;"Brandenburg";14.6;19.9;304.1
1990;5;"Baden.Wuerttemberg";14.1;45.2;283.7
1990;5;"Bayern";13.7;42.6;283.1
1990;5;"Hessen";13.8;23.3;291.4
1990;5;"Mecklenburg.Vorpommern";13.4;31;305
1990;5;"Niedersachsen";13.8;30.8;285.6
1990;5;"Niedersachsen.Hamburg.Bremen";13.8;31.2;285.6
1990;5;"Nordrhein.Westfalen";14.1;29.2;289.6
1990;5;"Rheinland.Pfalz";14.3;26.2;292.6
1990;5;"Schleswig.Holstein";13.1;43;281.1
1990;5;"Saarland";14.6;27.1;315.9
1990;5;"Sachsen";13.9;13.9;309.3
1990;5;"Sachsen.Anhalt";14.4;12.4;290.8
1990;5;"Thueringen.Sachsen.Anhalt";13.9;13.2;292
1990;5;"Thueringen";13.3;14.1;293.5
1990;5;"Deutschland";13.9;30.8;290.7
1990;6;"Brandenburg.Berlin";16.4;124.5;157.9
1990;6;"Brandenburg";16.4;123.2;157.9
1990;6;"Baden.Wuerttemberg";14.7;142.8;165.5
1990;6;"Bayern";14.7;156;162.8
1990;6;"Hessen";14.9;91.4;146
1990;6;"Mecklenburg.Vorpommern";15.5;92;143.8
1990;6;"Niedersachsen";15.3;91;121.3
1990;6;"Niedersachsen.Hamburg.Bremen";15.3;91.5;121.2
1990;6;"Nordrhein.Westfalen";15.2;102.2;133
1990;6;"Rheinland.Pfalz";14.9;104.7;150.2
1990;6;"Schleswig.Holstein";14.7;111.9;120
1990;6;"Saarland";15;118.9;160.5
1990;6;"Sachsen";15.8;105.6;155.7
1990;6;"Sachsen.Anhalt";16;96;144.4
1990;6;"Thueringen.Sachsen.Anhalt";15.5;100.4;144.3
1990;6;"Thueringen";14.8;105.9;144.2
1990;6;"Deutschland";15.2;116.9;147.1
1990;7;"Brandenburg.Berlin";17.3;23.4;250.9
1990;7;"Brandenburg";17.3;23.4;250.9
1990;7;"Baden.Wuerttemberg";17.2;55.7;266
1990;7;"Bayern";16.4;75.2;254
1990;7;"Hessen";16.7;32.3;255.8
1990;7;"Mecklenburg.Vorpommern";16.5;28.7;237
1990;7;"Niedersachsen";16.4;35.7;221.4
1990;7;"Niedersachsen.Hamburg.Bremen";16.4;35.9;221.4
1990;7;"Nordrhein.Westfalen";16.7;38.6;237.7
1990;7;"Rheinland.Pfalz";17.3;35.7;273.3
1990;7;"Schleswig.Holstein";15.9;67.9;235.3
1990;7;"Saarland";17.9;47.5;297.4
1990;7;"Sachsen";16.6;27.3;252
1990;7;"Sachsen.Anhalt";17.1;15.4;241.2
1990;7;"Thueringen.Sachsen.Anhalt";16.6;20.3;239.7
1990;7;"Thueringen";15.8;26.4;237.7
1990;7;"Deutschland";16.7;43.7;247
1990;8;"Brandenburg.Berlin";18.8;66.9;254.2
1990;8;"Brandenburg";18.8;66.8;254.2
1990;8;"Baden.Wuerttemberg";18.1;56.3;246.3
1990;8;"Bayern";17.9;58.8;248.1
1990;8;"Hessen";18.5;62.9;212
1990;8;"Mecklenburg.Vorpommern";18;69;241.5
1990;8;"Niedersachsen";18.2;77.6;222.3
1990;8;"Niedersachsen.Hamburg.Bremen";18.2;77.8;222.4
1990;8;"Nordrhein.Westfalen";18.7;77.1;213.4
1990;8;"Rheinland.Pfalz";18.8;70.3;213.6
1990;8;"Schleswig.Holstein";17.4;85.3;238.5
1990;8;"Saarland";19.1;66.6;239.4
1990;8;"Sachsen";18.7;66.6;253.3
1990;8;"Sachsen.Anhalt";19;67.3;239.2
1990;8;"Thueringen.Sachsen.Anhalt";18.6;65.5;232.4
1990;8;"Thueringen";18.1;63.3;223.9
1990;8;"Deutschland";18.3;67.5;235.4
1990;9;"Brandenburg.Berlin";12.3;60.9;117.6
1990;9;"Brandenburg";12.3;61.2;117.7
1990;9;"Baden.Wuerttemberg";11.9;96.1;149.7
1990;9;"Bayern";11.2;103.5;126.9
1990;9;"Hessen";11.5;78.2;94.2
1990;9;"Mecklenburg.Vorpommern";12.1;97;121.1
1990;9;"Niedersachsen";12.1;108.8;87.4
1990;9;"Niedersachsen.Hamburg.Bremen";12.1;108.8;87.5
1990;9;"Nordrhein.Westfalen";11.9;89.8;82.6
1990;9;"Rheinland.Pfalz";11.9;74.9;114.2
1990;9;"Schleswig.Holstein";12.2;145.6;97.2
1990;9;"Saarland";12.1;68.2;139.1
1990;9;"Sachsen";11.6;70.3;114
1990;9;"Sachsen.Anhalt";12.2;65;104.8
1990;9;"Thueringen.Sachsen.Anhalt";11.7;67.3;98.5
1990;9;"Thueringen";11.1;70.1;90.6
1990;9;"Deutschland";11.8;91.2;111.1
1990;10;"Brandenburg.Berlin";10.3;20.6;156.1
1990;10;"Brandenburg";10.3;20.8;156.1
1990;10;"Baden.Wuerttemberg";10.2;84.2;139
1990;10;"Bayern";9.1;75.7;143.6
1990;10;"Hessen";9.9;53.3;130.6
1990;10;"Mecklenburg.Vorpommern";10.4;28.6;131.5
1990;10;"Niedersachsen";10.8;43.5;135.6
1990;10;"Niedersachsen.Hamburg.Bremen";10.8;43.6;135.4
1990;10;"Nordrhein.Westfalen";11.4;47.9;140.6
1990;10;"Rheinland.Pfalz";10.5;68.6;132.3
1990;10;"Schleswig.Holstein";10.7;62;120.1
1990;10;"Saarland";10.9;91.6;135.8
1990;10;"Sachsen";9.9;32.1;162.2
1990;10;"Sachsen.Anhalt";10.3;19.1;150.2
1990;10;"Thueringen.Sachsen.Anhalt";9.9;25.2;144.1
1990;10;"Thueringen";9.3;32.8;136.4
1990;10;"Deutschland";10.2;52.2;140.5
1990;11;"Brandenburg.Berlin";5;57.4;40.4
1990;11;"Brandenburg";5;57.6;40.3
1990;11;"Baden.Wuerttemberg";3.8;118.9;40.7
1990;11;"Bayern";3.4;100.8;40.6
1990;11;"Hessen";4.4;98;28.1
1990;11;"Mecklenburg.Vorpommern";4.9;73.7;25.6
1990;11;"Niedersachsen";5.2;104.9;36.5
1990;11;"Niedersachsen.Hamburg.Bremen";5.2;105;36.3
1990;11;"Nordrhein.Westfalen";5.3;105.9;37.6
1990;11;"Rheinland.Pfalz";4.7;88.9;39.1
1990;11;"Schleswig.Holstein";5;122.7;35.3
1990;11;"Saarland";5;89.6;44.4
1990;11;"Sachsen";4.4;72.5;41.3
1990;11;"Sachsen.Anhalt";5.1;60.4;40.7
1990;11;"Thueringen.Sachsen.Anhalt";4.6;68.5;36.5
1990;11;"Thueringen";3.9;78.6;31.3
1990;11;"Deutschland";4.5;93.5;37.4
1990;12;"Brandenburg.Berlin";0.9;59.9;39.7
1990;12;"Brandenburg";0.9;59.6;39.7
1990;12;"Baden.Wuerttemberg";-0.2;83.6;35.7
1990;12;"Bayern";-1.2;61.8;35.3
1990;12;"Hessen";0.7;82;25.1
1990;12;"Mecklenburg.Vorpommern";1.5;43.7;38.2
1990;12;"Niedersachsen";2.5;72;28.4
1990;12;"Niedersachsen.Hamburg.Bremen";2.5;71.7;28.4
1990;12;"Nordrhein.Westfalen";2.4;100.2;30.7
1990;12;"Rheinland.Pfalz";1;84.9;24.4
1990;12;"Schleswig.Holstein";2.7;68.3;26.9
1990;12;"Saarland";1.3;116.5;28.7
1990;12;"Sachsen";0;45.7;41.2
1990;12;"Sachsen.Anhalt";1.2;53.6;38
1990;12;"Thueringen.Sachsen.Anhalt";0.6;55.3;32.9
1990;12;"Thueringen";-0.1;57.4;26.5
1990;12;"Deutschland";0.8;69.4;33
1991;1;"Brandenburg.Berlin";2;21.3;71.2
1991;1;"Brandenburg";2;21.2;71.1
1991;1;"Baden.Wuerttemberg";0.7;50.3;58.5
1991;1;"Bayern";0.1;46.8;75.7
1991;1;"Hessen";1.3;65.5;59.2
1991;1;"Mecklenburg.Vorpommern";2.1;27;75.2
1991;1;"Niedersachsen";2.6;49.1;67.3
1991;1;"Niedersachsen.Hamburg.Bremen";2.6;48.9;67.4
1991;1;"Nordrhein.Westfalen";2.5;71.2;70.4
1991;1;"Rheinland.Pfalz";1.5;69.7;63.5
1991;1;"Schleswig.Holstein";2.5;60.6;68.1
1991;1;"Saarland";1.6;103.2;62
1991;1;"Sachsen";1.3;23.9;72.8
1991;1;"Sachsen.Anhalt";2;23;67.1
1991;1;"Thueringen.Sachsen.Anhalt";1.5;31.3;65.7
1991;1;"Thueringen";0.8;41.7;64
1991;1;"Deutschland";1.5;46.9;68.7
1991;2;"Brandenburg.Berlin";-2.7;21.7;75.7
1991;2;"Brandenburg";-2.7;21.6;75.8
1991;2;"Baden.Wuerttemberg";-2.2;27.3;100.9
1991;2;"Bayern";-3.7;25.8;106.2
1991;2;"Hessen";-2.6;27.9;89.3
1991;2;"Mecklenburg.Vorpommern";-2;33.8;73.6
1991;2;"Niedersachsen";-1.8;22.7;83.7
1991;2;"Niedersachsen.Hamburg.Bremen";-1.8;22.8;83.5
1991;2;"Nordrhein.Westfalen";-1.2;26.3;93.4
1991;2;"Rheinland.Pfalz";-1.8;24.5;105
1991;2;"Schleswig.Holstein";-1.4;34.3;80.2
1991;2;"Saarland";-1.2;31.1;120.2
1991;2;"Sachsen";-3;21.4;102.7
1991;2;"Sachsen.Anhalt";-2.6;20.6;88.7
1991;2;"Thueringen.Sachsen.Anhalt";-2.9;22.8;91
1991;2;"Thueringen";-3.4;25.6;93.8
1991;2;"Deutschland";-2.4;25.7;92.8
1991;3;"Brandenburg.Berlin";6.3;28.3;117.6
1991;3;"Brandenburg";6.3;28;117.5
1991;3;"Baden.Wuerttemberg";6.5;48.8;98.4
1991;3;"Bayern";5.4;41.3;98.5
1991;3;"Hessen";6.5;37.8;103.5
1991;3;"Mecklenburg.Vorpommern";5.4;20;128.6
1991;3;"Niedersachsen";7.3;22.8;109.8
1991;3;"Niedersachsen.Hamburg.Bremen";7.3;22.7;109.7
1991;3;"Nordrhein.Westfalen";7.9;36.3;112
1991;3;"Rheinland.Pfalz";7.1;40.5;102.2
1991;3;"Schleswig.Holstein";6;30.4;108.2
1991;3;"Saarland";7.6;39.6;105.3
1991;3;"Sachsen";6.1;24.3;99.2
1991;3;"Sachsen.Anhalt";6.7;30.2;108.4
1991;3;"Thueringen.Sachsen.Anhalt";6.3;28.9;106.3
1991;3;"Thueringen";5.8;27.2;103.6
1991;3;"Deutschland";6.4;33.7;106.7
1991;4;"Brandenburg.Berlin";7.9;36.9;171.5
1991;4;"Brandenburg";7.9;36.8;171.4
1991;4;"Baden.Wuerttemberg";6.8;42.2;183.9
1991;4;"Bayern";6.3;37.9;172.6
1991;4;"Hessen";6.8;36;188.8
1991;4;"Mecklenburg.Vorpommern";7.1;31.9;189.8
1991;4;"Niedersachsen";7.6;25.7;196.6
1991;4;"Niedersachsen.Hamburg.Bremen";7.6;26;196.5
1991;4;"Nordrhein.Westfalen";7.7;34.6;191.6
1991;4;"Rheinland.Pfalz";7.3;45.3;192
1991;4;"Schleswig.Holstein";7;42.8;190.1
1991;4;"Saarland";7.6;44.8;208.1
1991;4;"Sachsen";6.7;43.2;149.9
1991;4;"Sachsen.Anhalt";7.4;26.5;175.4
1991;4;"Thueringen.Sachsen.Anhalt";6.8;31.6;174.3
1991;4;"Thueringen";6.1;38;173
1991;4;"Deutschland";7.1;36.2;181.8
1991;5;"Brandenburg.Berlin";10.3;49.4;182.5
1991;5;"Brandenburg";10.3;49.5;182.3
1991;5;"Baden.Wuerttemberg";9.3;61.2;181.5
1991;5;"Bayern";8.7;86;152.9
1991;5;"Hessen";9.6;20.5;155.9
1991;5;"Mecklenburg.Vorpommern";9.6;40.1;211.6
1991;5;"Niedersachsen";9.9;36.3;157.5
1991;5;"Niedersachsen.Hamburg.Bremen";9.9;36.4;157.8
1991;5;"Nordrhein.Westfalen";10.1;33.6;152.9
1991;5;"Rheinland.Pfalz";10.1;18.5;187.7
1991;5;"Schleswig.Holstein";9.5;33.6;200.5
1991;5;"Saarland";10.8;11.4;218
1991;5;"Sachsen";9.1;59.3;152.8
1991;5;"Sachsen.Anhalt";10.1;32.1;168.3
1991;5;"Thueringen.Sachsen.Anhalt";9.5;30.4;155.8
1991;5;"Thueringen";8.8;28.3;140.1
1991;5;"Deutschland";9.5;48.3;167.8
1991;6;"Brandenburg.Berlin";14.6;74.5;191.6
1991;6;"Brandenburg";14.6;74.6;191.3
1991;6;"Baden.Wuerttemberg";13.9;127;183.7
1991;6;"Bayern";13.7;151.8;175.5
1991;6;"Hessen";13.1;79.5;139.7
1991;6;"Mecklenburg.Vorpommern";13.2;121.8;152.7
1991;6;"Niedersachsen";13;113.1;122.9
1991;6;"Niedersachsen.Hamburg.Bremen";13;113.2;123
1991;6;"Nordrhein.Westfalen";13;96.1;118.3
1991;6;"Rheinland.Pfalz";13.3;76;137.6
1991;6;"Schleswig.Holstein";12.5;146.9;137.7
1991;6;"Saarland";13.6;71.5;145.8
1991;6;"Sachsen";14;98.7;191.3
1991;6;"Sachsen.Anhalt";14.1;74.7;169.1
1991;6;"Thueringen.Sachsen.Anhalt";13.6;79.2;164.8
1991;6;"Thueringen";13;84.8;159.4
1991;6;"Deutschland";13.5;110.8;157.3
1991;7;"Brandenburg.Berlin";20.3;27.3;308
1991;7;"Brandenburg";20.2;27.2;307.7
1991;7;"Baden.Wuerttemberg";19.3;73.9;277.3
1991;7;"Bayern";18.8;100.7;261.1
1991;7;"Hessen";19.2;46.8;263
1991;7;"Mecklenburg.Vorpommern";18.5;31.2;296.7
1991;7;"Niedersachsen";19.1;46.4;275.1
1991;7;"Niedersachsen.Hamburg.Bremen";19.1;46.6;275.6
1991;7;"Nordrhein.Westfalen";19.2;53.4;242.7
1991;7;"Rheinland.Pfalz";19.5;57.6;260.6
1991;7;"Schleswig.Holstein";18.2;51.3;292.3
1991;7;"Saarland";20;68.4;280.4
1991;7;"Sachsen";19.4;34.4;277.5
1991;7;"Sachsen.Anhalt";19.9;29.1;292
1991;7;"Thueringen.Sachsen.Anhalt";19.4;31.2;283.4
1991;7;"Thueringen";18.8;33.9;272.6
1991;7;"Deutschland";19.2;57;274
1991;8;"Brandenburg.Berlin";18.4;38;200.3
1991;8;"Brandenburg";18.4;38.2;200.1
1991;8;"Baden.Wuerttemberg";18.7;18.7;274.4
1991;8;"Bayern";17.6;64;240.2
1991;8;"Hessen";18.3;14.3;242.4
1991;8;"Mecklenburg.Vorpommern";17.5;48.6;203.5
1991;8;"Niedersachsen";17.5;45.8;207.8
1991;8;"Niedersachsen.Hamburg.Bremen";17.5;46.3;207.9
1991;8;"Nordrhein.Westfalen";17.9;46.6;225.1
1991;8;"Rheinland.Pfalz";19;10.1;274.6
1991;8;"Schleswig.Holstein";17;66.8;217.8
1991;8;"Saarland";19.6;9.6;304
1991;8;"Sachsen";17.6;58.5;197.9
1991;8;"Sachsen.Anhalt";18.1;36.4;201.2
1991;8;"Thueringen.Sachsen.Anhalt";17.7;36;203.1
1991;8;"Thueringen";17.2;35.5;205.4
1991;8;"Deutschland";17.9;42.9;227.6
1991;9;"Brandenburg.Berlin";15.3;22.2;190.4
1991;9;"Brandenburg";15.3;22.3;190.3
1991;9;"Baden.Wuerttemberg";15.1;82;175.8
1991;9;"Bayern";14.3;60.5;167.8
1991;9;"Hessen";15;47.3;167.6
1991;9;"Mecklenburg.Vorpommern";14.5;30.1;178.8
1991;9;"Niedersachsen";14.5;58.7;153
1991;9;"Niedersachsen.Hamburg.Bremen";14.5;58.9;153.1
1991;9;"Nordrhein.Westfalen";14.9;57;152.1
1991;9;"Rheinland.Pfalz";15.3;50.6;173.6
1991;9;"Schleswig.Holstein";13.9;80.2;159.3
1991;9;"Saarland";15.8;62.4;186
1991;9;"Sachsen";14.9;23.9;191.8
1991;9;"Sachsen.Anhalt";15.2;23.4;179.3
1991;9;"Thueringen.Sachsen.Anhalt";14.9;26.1;178
1991;9;"Thueringen";14.5;29.5;176.4
1991;9;"Deutschland";14.8;51;170.1
1991;10;"Brandenburg.Berlin";8.9;20.3;181.5
1991;10;"Brandenburg";8.9;20.2;181.2
1991;10;"Baden.Wuerttemberg";7.6;38.7;113.7
1991;10;"Bayern";7;22.4;133.1
1991;10;"Hessen";7.9;40.4;111.6
1991;10;"Mecklenburg.Vorpommern";8.8;29.2;143.7
1991;10;"Niedersachsen";8.9;44.2;134.7
1991;10;"Niedersachsen.Hamburg.Bremen";8.9;44.2;134.7
1991;10;"Nordrhein.Westfalen";9.1;48.4;120.2
1991;10;"Rheinland.Pfalz";8.3;46.5;96
1991;10;"Schleswig.Holstein";8.9;63.1;128.7
1991;10;"Saarland";8.6;56.3;95.3
1991;10;"Sachsen";8;22.3;187.5
1991;10;"Sachsen.Anhalt";8.7;17.2;173.3
1991;10;"Thueringen.Sachsen.Anhalt";8.1;21.2;168.2
1991;10;"Thueringen";7.3;26.3;161.8
1991;10;"Deutschland";8.2;34.1;137.6
1991;11;"Brandenburg.Berlin";4.5;48.4;43.9
1991;11;"Brandenburg";4.5;48.3;43.8
1991;11;"Baden.Wuerttemberg";3.5;102.3;42.5
1991;11;"Bayern";2.7;79.2;39.2
1991;11;"Hessen";3.8;88;40.5
1991;11;"Mecklenburg.Vorpommern";4.5;45.3;45.1
1991;11;"Niedersachsen";4.7;88.8;51.4
1991;11;"Niedersachsen.Hamburg.Bremen";4.7;88.6;51.3
1991;11;"Nordrhein.Westfalen";4.8;130.1;55.9
1991;11;"Rheinland.Pfalz";3.9;95.1;49.1
1991;11;"Schleswig.Holstein";4.8;84.6;47.7
1991;11;"Saarland";4.2;112.6;46.3
1991;11;"Sachsen";3.7;52.1;50.8
1991;11;"Sachsen.Anhalt";4.4;46.4;54.5
1991;11;"Thueringen.Sachsen.Anhalt";4;52.2;50.8
1991;11;"Thueringen";3.4;59.5;46.1
1991;11;"Deutschland";4;80.6;46.4
1991;12;"Brandenburg.Berlin";1.5;45.2;49.3
1991;12;"Brandenburg";1.5;45.3;49.3
1991;12;"Baden.Wuerttemberg";-0.6;91.1;52
1991;12;"Bayern";-1.7;91.8;47.7
1991;12;"Hessen";0.4;79.4;44.6
1991;12;"Mecklenburg.Vorpommern";2;50.9;44.6
1991;12;"Niedersachsen";2.4;70.1;45.9
1991;12;"Niedersachsen.Hamburg.Bremen";2.4;70.3;45.8
1991;12;"Nordrhein.Westfalen";2.3;101.1;54.8
1991;12;"Rheinland.Pfalz";0.8;79.7;43.8
1991;12;"Schleswig.Holstein";2.6;75.7;34.6
1991;12;"Saarland";1.1;83.7;52.3
1991;12;"Sachsen";0.1;84.1;54.4
1991;12;"Sachsen.Anhalt";1.5;50.3;54.5
1991;12;"Thueringen.Sachsen.Anhalt";0.8;60.3;52
1991;12;"Thueringen";-0.2;73;48.8
1991;12;"Deutschland";0.7;77.4;48.3
1992;1;"Brandenburg.Berlin";1.3;39.3;42.5
1992;1;"Brandenburg";1.3;39.4;42.4
1992;1;"Baden.Wuerttemberg";-0.1;27.8;65.2
1992;1;"Bayern";-0.5;26.7;53.3
1992;1;"Hessen";1;34.6;43.7
1992;1;"Mecklenburg.Vorpommern";1.6;35.5;51.3
1992;1;"Niedersachsen";2.1;46.2;40.5
1992;1;"Niedersachsen.Hamburg.Bremen";2.1;46;40.6
1992;1;"Nordrhein.Westfalen";2;42.6;50.8
1992;1;"Rheinland.Pfalz";1.2;31;46.7
1992;1;"Schleswig.Holstein";2.5;34;47.3
1992;1;"Saarland";1.4;33.6;49.5
1992;1;"Sachsen";0.7;55.9;48
1992;1;"Sachsen.Anhalt";1.5;34;44.5
1992;1;"Thueringen.Sachsen.Anhalt";1;34.9;43.3
1992;1;"Thueringen";0.4;36;41.9
1992;1;"Deutschland";1;36;49
1992;2;"Brandenburg.Berlin";3.6;35.8;47.5
1992;2;"Brandenburg";3.5;35.7;47.5
1992;2;"Baden.Wuerttemberg";1.7;63.5;78.7
1992;2;"Bayern";1.1;53.4;61.7
1992;2;"Hessen";2.6;31.5;43.3
1992;2;"Mecklenburg.Vorpommern";3.4;30.3;42.3
1992;2;"Niedersachsen";4.2;40.1;51.2
1992;2;"Niedersachsen.Hamburg.Bremen";4.2;40.2;51.2
1992;2;"Nordrhein.Westfalen";4.2;43.1;58.4
1992;2;"Rheinland.Pfalz";2.9;42.2;61
1992;2;"Schleswig.Holstein";4.1;42.1;50.7
1992;2;"Saarland";3.1;52.5;72.4
1992;2;"Sachsen";2.8;47.9;61.6
1992;2;"Sachsen.Anhalt";3.6;28.6;58.2
1992;2;"Thueringen.Sachsen.Anhalt";3;29;57.4
1992;2;"Thueringen";2.3;29.4;56.3
1992;2;"Deutschland";2.8;43.5;57.3
1992;3;"Brandenburg.Berlin";5;81.6;103.7
1992;3;"Brandenburg";5;81.7;103.8
1992;3;"Baden.Wuerttemberg";4.8;113.5;101.3
1992;3;"Bayern";3.9;113.3;94.7
1992;3;"Hessen";4.9;93.6;91
1992;3;"Mecklenburg.Vorpommern";4.7;73.4;102.5
1992;3;"Niedersachsen";5.4;95.8;79.8
1992;3;"Niedersachsen.Hamburg.Bremen";5.4;95.8;79.6
1992;3;"Nordrhein.Westfalen";5.9;107.1;88.9
1992;3;"Rheinland.Pfalz";5.4;92.9;93.8
1992;3;"Schleswig.Holstein";5.1;86.8;82.6
1992;3;"Saarland";5.9;91.2;93.8
1992;3;"Sachsen";4.3;95.7;107.5
1992;3;"Sachsen.Anhalt";5.1;78.5;101.7
1992;3;"Thueringen.Sachsen.Anhalt";4.6;85.8;99.2
1992;3;"Thueringen";4;95;96.1
1992;3;"Deutschland";4.8;97.8;94.4
1992;4;"Brandenburg.Berlin";8.7;36.2;150.7
1992;4;"Brandenburg";8.7;36.2;150.7
1992;4;"Baden.Wuerttemberg";7.6;64.8;164.5
1992;4;"Bayern";7;64.1;149.6
1992;4;"Hessen";7.8;42.4;141
1992;4;"Mecklenburg.Vorpommern";7.6;50.1;144.4
1992;4;"Niedersachsen";8.1;63.9;121.8
1992;4;"Niedersachsen.Hamburg.Bremen";8.1;64.2;121.7
1992;4;"Nordrhein.Westfalen";8.3;63.6;130.3
1992;4;"Rheinland.Pfalz";8.2;36.6;148.4
1992;4;"Schleswig.Holstein";7.4;63.3;126.3
1992;4;"Saarland";8.6;45.7;164
1992;4;"Sachsen";7.9;36.4;150.8
1992;4;"Sachsen.Anhalt";8.5;32.7;140.8
1992;4;"Thueringen.Sachsen.Anhalt";7.9;34.2;142.3
1992;4;"Thueringen";7.2;36;144.2
1992;4;"Deutschland";7.8;53.4;143.1
1992;5;"Brandenburg.Berlin";15;23.7;295.7
1992;5;"Brandenburg";15;23.7;295.5
1992;5;"Baden.Wuerttemberg";14.4;35.3;244.8
1992;5;"Bayern";14.2;19.6;269.2
1992;5;"Hessen";14.6;34;278.9
1992;5;"Mecklenburg.Vorpommern";13.5;32.8;302.6
1992;5;"Niedersachsen";14.8;34.1;285.6
1992;5;"Niedersachsen.Hamburg.Bremen";14.8;34.4;285.6
1992;5;"Nordrhein.Westfalen";15.2;33.7;267.1
1992;5;"Rheinland.Pfalz";14.8;37.2;255.8
1992;5;"Schleswig.Holstein";13.7;37.7;298
1992;5;"Saarland";15.1;39.5;260.2
1992;5;"Sachsen";14.2;21.1;289.6
1992;5;"Sachsen.Anhalt";15;23.6;293.6
1992;5;"Thueringen.Sachsen.Anhalt";14.5;26.1;286.7
1992;5;"Thueringen";13.9;29.3;278
1992;5;"Deutschland";14.5;29.2;277
1992;6;"Brandenburg.Berlin";19.7;17.1;300.7
1992;6;"Brandenburg";19.6;17.1;300.4
1992;6;"Baden.Wuerttemberg";15.9;142;177.6
1992;6;"Bayern";16.1;116.4;178
1992;6;"Hessen";16.6;122.5;188.1
1992;6;"Mecklenburg.Vorpommern";18.1;9.7;331.1
